file_path,file_name,status,search_query,google_books_id,google_books_url,metadata_json,lookup_error,review_flag
/Users/alharkan/Downloads/Library/Lib 3 - Dell/Sean Carroll - The biggest ideas in the universe.pdf,Sean Carroll - The biggest ideas in the universe.pdf,matched,Sean Carroll - The biggest ideas in the universe,dEJdEAAAQBAJ,https://books.google.com/books?id=dEJdEAAAQBAJ,"{""title"": ""The Biggest Ideas in the Universe 1"", ""subtitle"": ""Space, Time and Motion"", ""authors"": [""Sean Carroll""], ""publisher"": ""Simon and Schuster"", ""publishedDate"": ""2022-09-15"", ""description"": ""THE NEW YORK TIMES BESTSELLER ‘Sean Carroll has achieved something I thought impossible: a bridge between popular science and the mathematical universe of working physicists. Magnificent!’ Brian Clegg, author of Ten Days in Physics that Shook the World Immense, strange and infinite, the world of modern physics often feels impenetrable to the undiscerning eye – a jumble of muons, gluons and quarks, impossible to explain without several degrees and a research position at CERN. But it doesn’t have to be this way! Allow world-renowned theoretical physicist and bestselling author Sean Carroll to guide you through the biggest ideas in the universe. Elegant and simple, Carroll unravels this web of theories and formulae equation by equation, getting to the heart of the truths they represent. — In Space, Time and Motion, the first book of this landmark trilogy, Carroll delves into the core of classical physics. From Euclid to Einstein, Space, Time and Motion explores the ideas which revolutionised science and forever changed our understanding of our place in the cosmos."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780861542895""}, {""type"": ""ISBN_10"", ""identifier"": ""0861542894""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 267, ""printType"": ""BOOK"", ""categories"": [""Science""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""1.5.5.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=dEJdEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=dEJdEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=dEJdEAAAQBAJ&printsec=frontcover&dq=Sean+Carroll+-+The+biggest+ideas+in+the+universe&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=dEJdEAAAQBAJ&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=dEJdEAAAQBAJ""}",,
"/Users/alharkan/Downloads/Library/Lib 3 - Dell/The Way Things Work, An Illustrated Encyclopedia of Technology.pdf","The Way Things Work, An Illustrated Encyclopedia of Technology.pdf",matched,"The Way Things Work, An Illustrated Encyclopedia of Technology",UEt0OMxLl8kC,https://books.google.com/books?id=UEt0OMxLl8kC,"{""title"": ""The Way Things Work"", ""subtitle"": ""An Illustrated Encyclopedia of Technology"", ""authors"": [""C. Van Amerongen""], ""publishedDate"": ""1967"", ""description"": ""How are matches made? Why is dry cleaning called dry? How does a speedometer work? Why can the heat of an iron be regulated? What makes a ship float? Why does a zipper zip? Diagrams and drawings accompany a page of explanatory text for each of the 1071 entries which explain the principles of why things work. Many of the explanations are beyond the understanding of elementary school students, but the answers to many of their inquiries as to how things work are to be found easily by the curious boy or girl. Much more comprehensive in scope than Mann's How Things Work (Crowell, 1960) but not as useful for the general reader."", ""industryIdentifiers"": [{""type"": ""ISBN_10"", ""identifier"": ""0671226215""}, {""type"": ""ISBN_13"", ""identifier"": ""9780671226213""}], ""readingModes"": {""text"": false, ""image"": false}, ""pageCount"": 592, ""printType"": ""BOOK"", ""categories"": [""Technology""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""0.4.1.0.preview.0"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=UEt0OMxLl8kC&printsec=frontcover&img=1&zoom=5&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=UEt0OMxLl8kC&printsec=frontcover&img=1&zoom=1&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=UEt0OMxLl8kC&q=The+Way+Things+Work,+An+Illustrated+Encyclopedia+of+Technology&dq=The+Way+Things+Work,+An+Illustrated+Encyclopedia+of+Technology&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=UEt0OMxLl8kC&dq=The+Way+Things+Work,+An+Illustrated+Encyclopedia+of+Technology&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/The_Way_Things_Work.html?hl=&id=UEt0OMxLl8kC""}",,
/Users/alharkan/Downloads/Library/Lib 3 - Dell/There is No Antimemetics Division.pdf,There is No Antimemetics Division.pdf,matched,There is No Antimemetics Division,rGxMEQAAQBAJ,https://books.google.com/books?id=rGxMEQAAQBAJ,"{""title"": ""There Is No Antimemetics Division"", ""subtitle"": ""A Novel"", ""authors"": [""qntm""], ""publisher"": ""Random House"", ""publishedDate"": ""2025-11-11"", ""description"": ""Humanity is under assault by malevolent “antimemes”—ideas that attack memory, identity, and the fabric of reality itself—in this whip-smart tale of science-fiction horror, an entirely reimagined and expanded version of the beloved online novel. “The coolest, smartest, mind-blowingest novel to be published this year, and probably for many years to come.”—Blake Crouch, New York Times bestselling author of Dark Matter They’re all around us, hiding in plain sight. One could be in the room with you now, just to your left. You could be seeing it right now—but from this second to the next, you’ll forget that you did. If you managed to jot down a note, the paper would look blank to you afterward. These entities can feed on your most cherished memories, the things that make you you—and you’ll never even know anything changed. They can turn you into a living ghost—make it so you’re standing next to your spouse, screaming in their ear, and they won’t know you’re there. They’re predators equipped with the ultimate camouflage, living black holes for information, able to consume our very memories of their existence. And they aren’t just feeding on us. They’re invading. But how do you fight an enemy when you can never even know that you’re at war? How do you contain something you can’t record or remember? Welcome to the Antimemetics Division. No, this is not your first day."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780593983751""}, {""type"": ""ISBN_10"", ""identifier"": ""0593983750""}], ""readingModes"": {""text"": false, ""image"": true}, ""pageCount"": 289, ""printType"": ""BOOK"", ""categories"": [""Fiction""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""1.1.1.0.preview.1"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=rGxMEQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=rGxMEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=rGxMEQAAQBAJ&pg=PA191&dq=There+is+No+Antimemetics+Division&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=rGxMEQAAQBAJ&dq=There+is+No+Antimemetics+Division&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/There_Is_No_Antimemetics_Division.html?hl=&id=rGxMEQAAQBAJ""}",,
/Users/alharkan/Downloads/Library/Lib 3 - Dell/Thomas M. Cover & Joy A. Thomas - Elements of Information Theory.pdf,Thomas M. Cover & Joy A. Thomas - Elements of Information Theory.pdf,matched,Thomas M Cover & Joy A Thomas - Elements of Information Theory,VWq5GG6ycxMC,https://books.google.com/books?id=VWq5GG6ycxMC,"{""title"": ""Elements of Information Theory"", ""authors"": [""Thomas M. Cover"", ""Joy A. Thomas""], ""publisher"": ""John Wiley & Sons"", ""publishedDate"": ""2012-11-28"", ""description"": ""The latest edition of this classic is updated with new problem sets and material The Second Edition of this fundamental textbook maintains the book's tradition of clear, thought-provoking instruction. Readers are provided once again with an instructive mix of mathematics, physics, statistics, and information theory. All the essential topics in information theory are covered in detail, including entropy, data compression, channel capacity, rate distortion, network information theory, and hypothesis testing. The authors provide readers with a solid understanding of the underlying theory and applications. Problem sets and a telegraphic summary at the end of each chapter further assist readers. The historical notes that follow each chapter recap the main points. The Second Edition features: Chapters reorganized to improve teaching 200 new problems New material on source coding, portfolio theory, and feedback capacity Updated references Now current and enhanced, the Second Edition of Elements of Information Theory remains the ideal textbook for upper-level undergraduate and graduate courses in electrical engineering, statistics, and telecommunications."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9781118585771""}, {""type"": ""ISBN_10"", ""identifier"": ""1118585771""}], ""readingModes"": {""text"": true, ""image"": true}, ""pageCount"": 788, ""printType"": ""BOOK"", ""categories"": [""Computers""], ""averageRating"": 4, ""ratingsCount"": 2, ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""1.10.7.0.preview.3"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=VWq5GG6ycxMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=VWq5GG6ycxMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=VWq5GG6ycxMC&printsec=frontcover&dq=Thomas+M+Cover+%26+Joy+A+Thomas+-+Elements+of+Information+Theory&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=VWq5GG6ycxMC&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=VWq5GG6ycxMC""}",,
/Users/alharkan/Downloads/Library/Lib 4 - Mac/Atlas of Science.pdf,Atlas of Science.pdf,matched,Atlas of Science,eLofEAAAQBAJ,https://books.google.com/books?id=eLofEAAAQBAJ,"{""title"": ""Atlas of Science"", ""subtitle"": ""Visualizing What We Know"", ""authors"": [""Katy Börner""], ""publisher"": ""MIT Press"", ""publishedDate"": ""2010-09-17"", ""description"": ""Science maps that can help us understand and navigate the immense amount of results generated by today's science and technology. Cartographic maps have guided our explorations for centuries, allowing us to navigate the world. Science maps have the potential to guide our search for knowledge in the same way, allowing us to visualize scientific results. Science maps help us navigate, understand, and communicate the dynamic and changing structure of science and technology—help us make sense of the avalanche of data generated by scientific research today. Atlas of Science, featuring more than thirty full-page science maps, fifty data charts, a timeline of science-mapping milestones, and 500 color images, serves as a sumptuous visual index to the evolution of modern science and as an introduction to “the science of science”—charting the trajectory from scientific concept to published results. Atlas of Science, based on the popular exhibit, “Places & Spaces: Mapping Science”, describes and displays successful mapping techniques. The heart of the book is a visual feast: Claudius Ptolemy's Cosmographia World Map from 1482; a guide to a PhD thesis that resembles a subway map; “the structure of science” as revealed in a map of citation relationships in papers published in 2002; a visual periodic table; a history flow visualization of the Wikipedia article on abortion; a globe showing the worldwide distribution of patents; a forecast of earthquake risk; hands-on science maps for kids; and many more. Each entry includes the story behind the map and biographies of its makers. Not even the most brilliant minds can keep up with today's deluge of scientific results. Science maps show us the landscape of what we know."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780262014458""}, {""type"": ""ISBN_10"", ""identifier"": ""0262014459""}], ""readingModes"": {""text"": false, ""image"": true}, ""pageCount"": 267, ""printType"": ""BOOK"", ""categories"": [""Science""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""0.2.1.0.preview.1"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=eLofEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=eLofEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=eLofEAAAQBAJ&printsec=frontcover&dq=Atlas+of+Science&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=eLofEAAAQBAJ&dq=Atlas+of+Science&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/Atlas_of_Science.html?hl=&id=eLofEAAAQBAJ""}",,
/Users/alharkan/Downloads/Library/Lib 4 - Mac/Ben Horowitz - The Hard Thing About Hard Things.epub,Ben Horowitz - The Hard Thing About Hard Things.epub,matched,"The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers Horowitz, Ben",620pAgAAQBAJ,https://books.google.com/books?id=620pAgAAQBAJ,"{""title"": ""The Hard Thing About Hard Things"", ""subtitle"": ""Building a Business When There Are No Easy Answers"", ""authors"": [""Ben Horowitz""], ""publisher"": ""Harper Collins"", ""publishedDate"": ""2014-03-04"", ""description"": ""Ben Horowitz, cofounder of Andreessen Horowitz and one of Silicon Valley's most respected and experienced entrepreneurs, offers essential advice on building and running a startup—practical wisdom for managing the toughest problems business school doesn’t cover, based on his popular ben’s blog. While many people talk about how great it is to start a business, very few are honest about how difficult it is to run one. Ben Horowitz analyzes the problems that confront leaders every day, sharing the insights he’s gained developing, managing, selling, buying, investing in, and supervising technology companies. A lifelong rap fanatic, he amplifies business lessons with lyrics from his favorite songs, telling it straight about everything from firing friends to poaching competitors, cultivating and sustaining a CEO mentality to knowing the right time to cash in. Filled with his trademark humor and straight talk, The Hard Thing About Hard Things is invaluable for veteran entrepreneurs as well as those aspiring to their own new ventures, drawing from Horowitz's personal and often humbling experiences."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780062273215""}, {""type"": ""ISBN_10"", ""identifier"": ""0062273213""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 232, ""printType"": ""BOOK"", ""categories"": [""Business & Economics""], ""averageRating"": 3.5, ""ratingsCount"": 2, ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""2.8.11.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=620pAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=620pAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=620pAgAAQBAJ&printsec=frontcover&dq=The+Hard+Thing+About+Hard+Things:+Building+a+Business+When+There+Are+No+Easy+Answers+Horowitz,+Ben&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=620pAgAAQBAJ&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=620pAgAAQBAJ""}",,
/Users/alharkan/Downloads/Library/Lib 4 - Mac/Black Box Thinking.pdf,Black Box Thinking.pdf,matched,Black Box Thinking,MLlqrgEACAAJ,https://books.google.com/books?id=MLlqrgEACAAJ,"{""title"": ""Black Box Thinking"", ""subtitle"": ""The Surprising Truth about Success (and why Some People Never Learn from Their Mistakes)"", ""authors"": [""Matthew Syed""], ""publishedDate"": ""2015"", ""description"": ""What links the Mercedes Formula One team with Google? What links Dave Braisford's Team Sky and the aviation industry? What is the connection between the inventor James Dyson and the footballer David Beckham? They are all Black Box Thinkers. Whether developing a new product, honing a core skill or just trying to get a critical decision right, Black Box Thinkers aren't afraid to face up to mistakes. In fact, they see failure as the very best way to learn. Rather than denying their mistakes, blaming others or attempting to spin their way out of trouble, these institutions and individuals interrogate errors as part of their future strategy for success. How many of us, hand on heart, can say that we have such a healthy relationship with failure? Learning from failure has the status of a cliché, but this book reveals the astonishing story behind the most powerful method of learning known to mankind, and reveals the arsenal of techniques wielded by some of the world's most innovative organizations. Their lessons can be applied across every field - from sport to education, from business to health. Using gripping case studies, exclusive interviews and really practical takeaways, Matthew Syed - the award-winning journalist and best-selling author of Bounce - explains how to turn failure into success, and shows us how we can all become better Black Box Thinkers."", ""industryIdentifiers"": [{""type"": ""ISBN_10"", ""identifier"": ""1473613787""}, {""type"": ""ISBN_13"", ""identifier"": ""9781473613782""}], ""readingModes"": {""text"": false, ""image"": false}, ""pageCount"": 344, ""printType"": ""BOOK"", ""categories"": [""Errors""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""preview-1.0.0"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=MLlqrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=MLlqrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=MLlqrgEACAAJ&dq=Black+Box+Thinking&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=MLlqrgEACAAJ&dq=Black+Box+Thinking&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/Black_Box_Thinking.html?hl=&id=MLlqrgEACAAJ""}",,
/Users/alharkan/Downloads/Library/Lib 4 - Mac/Cecily Sommers - Think Like a Futurist.pdf,Cecily Sommers - Think Like a Futurist.pdf,matched,Cecily Sommers - Think Like a Futurist,4r0kDWKv0nUC,https://books.google.com/books?id=4r0kDWKv0nUC,"{""title"": ""Think Like a Futurist"", ""subtitle"": ""Know What Changes, What Doesn't, and What's Next"", ""authors"": [""Cecily Sommers""], ""publisher"": ""John Wiley & Sons"", ""publishedDate"": ""2012-09-11"", ""description"": ""Push past resistance to discover and own new business territories Think Like a Futurist shows how to track changes, explore questions, and engage in new thinking that connects today's pressures with tomorrow's realities. Cecily Sommers shows how to apply long-term focus and strategies to needs as diverse as industry forecasts, innovation challenges, leadership development, or future-proofing a brand. By understanding intersecting potentials that one day may impact your organization, you can readily spot emerging trends and market shifts, uncovering opportunities on the horizon. Think Like a Futurist explores such questions as: Where will new markets emerge over the next 5-10-25 years? What will be the big issues of the day? How will lifestyle, social mores, and policy adapt? And what role do we play in that future? Offers a clear framework for thinking like a futurist, and direction for how to integrate it in high-pressure corporate environments Explains how the social, economic, and environmental crises of our time spring from just four constant and predictable forces Reveals the three dramatic disruptions on the horizon that should be a part of every strategic conversation Written by Cecily Sommers the Founder and President of The Push Institute, a non-profit think tank that tracks significant global trends and their implications for business, government, and non-profit. Filled with tools and models for a new world, this book should be required reading for strategists and innovators across disciplines. \""Refreshing. A book that does not follow today’s push to be ‘innovative’ just to snag attention because of the current hot trending keyword. Matter of fact, Cecily Sommers’ book works to get us away from simply identifying and going for a ride on the latest trend(s) in our respective industries. Quite the contrary, rather than avoid a scientific or tactical discussion of trend identification, she works to give us the ability to go beyond trends and into the future. Cecily has drafted a book providing a nice blend of practical reality, philosophy, and practical execution. It speaks well to current discussions about how to drive ‘innovation’ or, better, creativity within your businesses—however large or small. All in, this is a book 254 pages long, including index, that is written at a practical level that, after closer study following an initial read-through, provides a methodology for anticipating the future and taking action to meet it. Provides a methodology for anticipating the future and taking action to meet it. Think Like a Futurist is a good read for anyone struggling with how to move their organization forward. Business leaders, product and program managers, service providers will all find the concepts Cecily introduces to be well laid-out with a reasonable amount of supporting content.\""—The source is a blog: http://jtpedersen.net/2012/11/15/what-ive-read-lately-think-like-a-futurist/"", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9781118239179""}, {""type"": ""ISBN_10"", ""identifier"": ""1118239172""}], ""readingModes"": {""text"": true, ""image"": true}, ""pageCount"": 272, ""printType"": ""BOOK"", ""categories"": [""Business & Economics""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""1.4.4.0.preview.3"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=4r0kDWKv0nUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=4r0kDWKv0nUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=4r0kDWKv0nUC&printsec=frontcover&dq=Cecily+Sommers+-+Think+Like+a+Futurist&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=4r0kDWKv0nUC&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=4r0kDWKv0nUC""}",,
/Users/alharkan/Downloads/Library/Lib 4 - Mac/Dan Brown - The Secret of Secrets.epub,Dan Brown - The Secret of Secrets.epub,matched,The Secret of Secrets Dan Brown,s5dBEQAAQBAJ,https://books.google.com/books?id=s5dBEQAAQBAJ,"{""title"": ""The Secret of Secrets"", ""subtitle"": ""A Novel"", ""authors"": [""Dan Brown""], ""publisher"": ""Doubleday"", ""publishedDate"": ""2025-09-09"", ""description"": ""The world’s most celebrated thriller writer returns with his most stunning novel yet—a propulsive, twisty, thought-provoking masterpiece that will entertain readers as only Dan Brown can do. Robert Langdon, esteemed professor of symbology, travels to Prague to attend a groundbreaking lecture by Katherine Solomon—a prominent noetic scientist with whom he has recently begun a relationship. Katherine is on the verge of publishing an explosive book that contains startling discoveries about the nature of human consciousness and threatens to disrupt centuries of established belief. But a brutal murder catapults the trip into chaos, and Katherine suddenly disappears along with her manuscript. Langdon finds himself targeted by a powerful organization and hunted by a chilling assailant sprung from Prague’s most ancient mythology. As the plot expands into London and New York, Langdon desperately searches for Katherine . . . and for answers. In a thrilling race through the dual worlds of futuristic science and mystical lore, he uncovers a shocking truth about a secret project that will forever change the way we think about the human mind."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780385546928""}, {""type"": ""ISBN_10"", ""identifier"": ""0385546920""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 713, ""printType"": ""BOOK"", ""categories"": [""Fiction""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""1.2.2.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=s5dBEQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=s5dBEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=s5dBEQAAQBAJ&printsec=frontcover&dq=The+Secret+of+Secrets+Dan+Brown&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=s5dBEQAAQBAJ&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=s5dBEQAAQBAJ""}",,
/Users/alharkan/Downloads/Library/Lib 4 - Mac/David Deutsch - The Beginning of Infinity.epub,David Deutsch - The Beginning of Infinity.epub,matched,The Beginning of Infinity David Deutsch,ex5xge75SR4C,https://books.google.com/books?id=ex5xge75SR4C,"{""title"": ""The Beginning of Infinity"", ""subtitle"": ""Explanations that Transform The World"", ""authors"": [""David Deutsch""], ""publisher"": ""Penguin UK"", ""publishedDate"": ""2011-03-31"", ""description"": ""'Science has never had an advocate quite like David Deutsch ... A computational physicist on a par with his touchstones Alan Turing and Richard Feynman, and a philosopher in the line of his greatest hero, Karl Popper. His arguments are so clear that to read him is to experience the thrill of the highest level of discourse available on this planet and to understand it' Peter Forbes, Independent In our search for truth, how far have we advanced? This uniquely human quest for good explanations has driven amazing improvements in everything from scientific understanding and technology to politics, moral values and human welfare. But will progress end, either in catastrophe or completion - or will it continue infinitely? In this profound and seminal book, David Deutsch explores the furthest reaches of our current understanding, taking in the Infinity Hotel, supernovae and the nature of optimism, to instill in all of us a wonder at what we have achieved - and the fact that this is only the beginning of humanity's infinite possibility. 'This is Deutsch at his most ambitious, seeking to understand the implications of our scientific explanations of the world ... I enthusiastically recommend this rich, wide-ranging and elegantly written exposition of the unique insights of one of our most original intellectuals' Michael Berry, Times Higher Education Supplement 'Bold ... profound ... provocative and persuasive' Economist 'David Deutsch may well go down in history as one of the great scientists of our age' Scotsman"", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780141969695""}, {""type"": ""ISBN_10"", ""identifier"": ""0141969695""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 571, ""printType"": ""BOOK"", ""categories"": [""Science""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""1.14.14.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=ex5xge75SR4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=ex5xge75SR4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=ex5xge75SR4C&printsec=frontcover&dq=The+Beginning+of+Infinity+David+Deutsch&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=ex5xge75SR4C&dq=The+Beginning+of+Infinity+David+Deutsch&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/The_Beginning_of_Infinity.html?hl=&id=ex5xge75SR4C""}",,
